,uid,time,score_five_stars,num_five_stars,score_four_stars,num_four_stars,score_highest_rating,num_highest_rating,score_average_rating,num_average_rating,score_total_entity_involved,num_total_entity_involved,score_comment_count,num_comment_count,score_project_complete_num,num_project_complete_num,score_upload_count,num_upload_count,score_repos,num_repos,score_total_ppl_impacted,num_total_ppl_impacted,score_total_revenue,num_total_revenue,score_social_num,social_num,score_sum_num_visitors,sum_num_visitors,score_part_num_visitors,part_num_visitors,score_likes_value,num_likes_value,score_followers,num_followers,score_followers_sub,num_followers_sub,score_forum_count,num_forum_count,score_num_skills,num_skills,score_count_rating,count_rating,score_sum_num_views,sum_num_views,score_num_rate_give,num_rate_give,score_num_comment_give,num_comment_give,score_following,num_following,score_competition,num_competition,score_num_click,num_click,score_university,university,score_company,company,score_num_interests,num_interests,project_files_size_total,types_of_files_total,numberof_recent_uploads,num_recent_active_days_L180D,num_recent_viewing_others_L180D,num_days_last_login,num_days_last_upload
864,1657,2022-03-16 06:00:21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'student',0.0,0,0.0,0.0,0.0,0,0,0,0
865,1658,2022-03-16 06:00:18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Nexsoft',0.0,0,0.0,0.0,0.0,0,0,0,0
866,1660,2022-03-16 06:00:05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.439997,8,0.0,'',0.0,'',0.0,0,0.0,,0.0,0,0,0,0
867,1661,2021-11-12 09:45:27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
868,1663,2022-03-16 06:00:16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
869,1665,2022-03-16 06:00:29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Kent State University',0.0,0,0.0,0.0,0.0,0,0,0,0
870,1666,2022-03-16 06:00:09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
871,1672,2022-03-16 06:00:24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Florida International University',0.0,0,0.0,0.0,0.0,0,0,0,0
872,1673,2021-11-12 09:45:31,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'The King's University',0.0,0,0.0,0.0,0.0,0,0,0,0
873,1674,2021-08-18 01:49:05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
874,1675,2022-03-16 06:00:33,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'-',0.0,0,0.0,0.0,0.0,0,0,0,0
875,1676,2022-03-16 06:00:20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,95.2018,14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.0,'University of North Carolina at Chapel Hill',100.0,'LionBridge',86.7652,10,206730.0,0.0,0.0,0,0,0,0
876,1677,2021-11-12 09:45:57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'google',0.0,0,0.0,0.0,0.0,0,0,0,0
877,1681,2022-03-16 06:00:28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'University of California of San Diego',0.0,0,0.0,0.0,0.0,0,0,0,0
878,1682,2022-03-16 06:00:28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'ULM',0.0,0,0.0,0.0,0.0,0,0,0,0
879,1683,2022-03-16 06:00:27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Minnesota IT Services ',0.0,0,0.0,0.0,0.0,0,0,0,0
880,1688,2022-03-16 06:00:31,0.0,0,0.0485369,1.0,100.0,80.0,80.0,80.0,0.0,0,0.0,0,8.70789,1,13.1583,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2.63889,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Telkom University',0.0,0,12653632.0,1.0,1.0,0,0,0,0
881,1689,2021-07-01 00:04:25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
882,1692,2021-06-29 22:56:33,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
883,1693,2022-03-16 06:00:31,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Mandiri/Tanpa Organisasi',0.0,0,0.0,0.0,0.0,0,0,0,0
884,1694,2022-03-16 06:00:20,21.4325,2,0.0485369,1.0,100.0,100.0,93.33,93.33,0.0,0,0.0,0,25.6072,3,37.7422,3,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,5.29006,1,,,0.0,0.0,86.7652,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.0,"'Binghamton University, State University of New York'",100.0,'Binghamton University',91.9873,12,228545171.0,0.0,0.0,0,0,0,0
885,1700,2022-03-16 06:00:35,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'SIG',0.0,0,0.0,0.0,0.0,0,0,0,0
886,1702,2021-08-17 22:17:24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0.0,,0.0,0,0.0,0.0,0.0,0,0,0,0
887,1705,2022-03-16 06:00:26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Student',0.0,0,154810.0,0.0,0.0,0,0,0,0
888,1706,2022-03-16 06:00:06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.769985,14,0.0,'',0.0,'',0.0,0,0.0,,0.0,0,0,0,0
889,1712,2022-03-16 06:00:03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
890,1713,2021-11-12 09:45:34,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Almarai',25.8686,2,0.0,0.0,0.0,0,0,0,0
891,1714,2021-11-12 09:45:36,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Harvard',0.0,0,0.0,0.0,0.0,0,0,0,0
892,1715,2022-03-16 06:00:16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
893,1716,2021-07-06 23:34:41,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
894,1717,2022-03-16 06:00:24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Maulana Malik Ibrahim Islamic State University Malang',0.0,0,0.0,0.0,0.0,0,0,0,0
895,1719,2022-03-16 06:00:10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
896,1720,2022-03-16 06:00:31,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'ChanR',0.0,0,0.0,0.0,0.0,0,0,0,0
897,1721,2022-03-16 06:00:03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0474985,4.0,0.0475976,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,,0.0,0,0,0,0
898,1722,2021-08-17 22:50:20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
899,1723,2021-08-14 18:16:12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
900,1724,2022-03-16 06:00:30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Elon University',0.0,0,0.0,0.0,0.0,0,0,0,0
901,1725,2022-03-16 06:00:13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'University of Southern California',0.0,0,0.0,0.0,0.0,0,0,0,0
902,1726,2022-03-16 06:00:08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.59486,29,0.0,'',0.0,'',0.0,0,0.0,,0.0,0,0,0,0
903,1727,2021-08-18 00:15:12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
904,1728,2021-11-12 09:45:33,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Convergence Inc',0.0,0,0.0,0.0,0.0,0,0,0,0
905,1729,2022-03-16 06:00:23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'cyanodata',0.0,0,0.0,0.0,0.0,0,0,0,0
906,1730,2022-03-16 06:00:18,0.0,0,0.0485369,1.0,100.0,80.0,80.0,80.0,0.0,0,0.0,0,8.70789,1,13.1583,1,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,2.63889,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'OSU',0.0,0,591837.0,1.0,0.0,0,0,0,0
907,1732,2022-03-16 06:00:18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
908,1733,2021-11-12 09:45:26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,2.63889,1,5.29006,1,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
909,1734,2022-03-16 06:00:14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.165,3,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
910,1735,2022-03-16 06:00:30,0.0,0,0.0496023,2.0,100.0,80.0,80.0,80.0,0.0,0,0.0,0,17.2847,2,25.8686,2,48.4846,2,0.0,0,0.0,0.0,40.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.9527,5,0.0,0,0.0,0,5.2741,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'University of Lampung',48.4922,4,10082033.0,4.0,2.0,0,0,0,0
911,1739,2022-03-16 06:00:34,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'simon fraser university',0.0,0,0.0,0.0,0.0,0,0,0,0
912,1740,2022-03-16 06:00:18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
913,1741,2022-03-16 06:00:17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'President University',0.0,0,458731.0,0.0,0.0,0,0,0,0
914,1742,2021-08-18 03:42:29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
915,1743,2022-03-16 06:00:10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.37491,25,0.0,'',0.0,'',0.0,0,0.0,,0.0,0,0,0,0
916,1744,2022-03-16 06:00:33,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Brawijaya University',0.0,0,0.0,0.0,0.0,0,0,0,0
917,1750,2021-08-18 11:23:43,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
918,1751,2022-03-16 06:00:19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
919,1752,2022-03-16 06:00:14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.494996,9,0.0,'',0.0,'',0.0,0,0.0,,0.0,0,0,0,0
920,1753,2022-03-16 06:00:14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',0.0,'',0.0,0,0.0,0.0,0.0,0,0,0,0
921,1754,2021-08-18 12:37:57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
922,1755,2021-08-18 14:56:55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,100.0,google,0.0,0,0.0,0.0,0.0,0,0,0,0
923,1756,2022-03-16 06:00:34,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,'',100.0,'Simon Fraser University',0.0,0,0.0,0.0,0.0,0,0,0,0
