,uid,quality,engagement,outcome,capacity,participation,score,rank
698,1640,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
699,6813,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
700,6848,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
701,898,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
702,9128,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
703,1036,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
704,10198,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
705,7063,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
706,9761,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
707,9096,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
708,9569,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
709,1715,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
710,6113,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
711,4515,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
712,2463,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
713,2259,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
714,10312,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
715,1244,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
716,10922,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
717,10273,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
718,9448,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
719,2814,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
720,2912,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
721,5674,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
722,1955,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
723,7441,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
724,9837,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
725,10207,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
726,6839,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
727,17353,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
728,505,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
729,2924,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
730,9791,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
731,1241,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
732,9500,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
733,10024,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
734,669,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
735,9143,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
736,3059,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
737,8809,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
738,1318,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
739,1505,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
740,927,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
741,5388,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
742,1184,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
743,8503,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
744,16892,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
745,2181,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
746,10914,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
747,1808,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
748,3110,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
749,5518,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
750,6606,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
751,8318,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
752,2661,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
753,9062,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
754,10784,0.0,0.0,0.0,10.0,4.848691416568315,2.5576335966391284,674.0
755,0,0.0,0.0,0.0,21.279765,0.0,2.5535718,756.0
756,1113,0.0,0.0,0.0,15.173077759631443,2.5865388798157216,2.5450002175041755,757.0
757,4862,0.0,0.0,0.0,15.173077759631443,2.5865388798157216,2.5450002175041755,757.0
758,2366,0.0,0.0,0.0,15.173077759631443,2.5865388798157216,2.5450002175041755,757.0
759,3037,0.0,0.0,0.0,15.173077759631443,2.5865388798157216,2.5450002175041755,757.0
760,6111,0.0,0.0,0.0,15.173077759631443,2.5865388798157216,2.5450002175041755,757.0
761,498,0.0,0.0,0.0,15.173077759631443,2.5865388798157216,2.5450002175041755,757.0
762,16190,0.0,0.0,0.0,15.173077759631443,2.5865388798157216,2.5450002175041755,757.0
763,1905,0.0,0.0,0.0,21.16963,0.0,2.5403556000000003,764.0
764,4640,0.0,0.0,0.0,21.04805,0.0,2.525766,765.0
765,4844,0.0,0.0,0.0,20.968347759631442,0.0,2.516201731155773,766.0
766,1371,0.0,0.0,0.0,20.93401,0.0,2.5120812,767.0
767,3103,0.0,0.0,0.0,15.173077759631443,2.424345706371902,2.4995861289399057,768.0
768,1548,0.0,0.0,0.0,15.173077759631443,2.424345706371902,2.4995861289399057,768.0
769,5626,0.0,0.0,0.0,15.173077759631443,2.424345706371902,2.4995861289399057,768.0
770,9350,0.0,0.0,0.0,15.173077759631443,2.424345706371902,2.4995861289399057,768.0
771,9662,0.0,0.0,0.0,10.0,4.5992040016656786,2.48777712046639,772.0
772,2802,0.0,0.0,0.0,10.0,4.5992040016656786,2.48777712046639,772.0
773,10593,0.0,0.0,0.0,10.0,4.5992040016656786,2.48777712046639,772.0
774,2720,0.0,0.0,0.0,10.0,4.596602698981068,2.4870487557146994,775.0
775,9149,0.0,0.0,0.0,10.0,4.596602698981068,2.4870487557146994,775.0
776,2798,0.0,0.0,0.0,15.173077759631443,2.351281439907861,2.479128134329974,777.0
777,1396,0.0,0.0,0.0,5.173077759631443,6.606666518146415,2.4706359562367695,778.0
778,16639,0.0,0.0,0.0,5.173077759631443,6.606666518146415,2.4706359562367695,778.0
779,10398,0.0,0.0,0.0,14.849219999999999,2.424345706371902,2.4607231977841324,780.0
780,5164,0.0,0.0,0.0,0.0,8.728499736291898,2.4439799261617314,781.0
781,1115,0.0,0.0,0.0,0.0,8.728499736291898,2.4439799261617314,781.0
782,1111,0.0,0.0,0.0,0.0,8.728499736291898,2.4439799261617314,781.0
783,766,0.0,0.0,0.0,0.0,8.728499736291898,2.4439799261617314,781.0
784,3966,0.0,0.0,0.0,0.0,8.728499736291898,2.4439799261617314,781.0
785,16757,0.0,0.0,0.0,0.0,8.728499736291898,2.4439799261617314,781.0
786,17066,0.0,0.0,0.0,0.0,8.728499736291898,2.4439799261617314,781.0
787,3980,0.0,0.0,0.0,0.0,8.728499736291898,2.4439799261617314,781.0
788,16310,0.0,0.0,0.0,17.27383,1.2932694399078608,2.434975043174201,789.0
789,10228,0.0,0.0,0.0,17.27383,1.2932694399078608,2.434975043174201,789.0
790,6236,0.0,0.0,0.0,8.96844,4.848691416568315,2.433846396639128,791.0
791,8905,0.0,0.0,0.0,14.560605,2.424345706371902,2.426089397784133,792.0
792,6929,0.0,0.0,0.0,10.0,4.338043635930418,2.4146522180605174,793.0
793,8287,0.0,0.0,0.0,10.0,4.338043635930418,2.4146522180605174,793.0
794,3450,0.0,0.0,0.0,20.0,0.0,2.4,795.0
795,4116,0.0,0.0,0.0,20.0,0.0,2.4,795.0
796,9312,0.0,0.0,0.0,20.0,0.0,2.4,795.0
797,16944,0.0,0.0,0.0,20.0,0.0,2.4,795.0
798,5937,0.0,0.0,0.0,20.0,0.0,2.4,795.0
799,1923,0.0,0.0,0.0,20.0,0.0,2.4,795.0
800,1237,0.0,0.0,0.0,20.0,0.0,2.4,795.0
801,5044,0.0,0.0,0.0,20.0,0.0,2.4,795.0
802,3221,0.0,0.0,0.0,20.0,0.0,2.4,795.0
803,9084,0.0,0.0,0.0,20.0,0.0,2.4,795.0
804,17012,0.0,0.0,0.0,20.0,0.0,2.4,795.0
805,9407,0.0,0.0,0.0,20.0,0.0,2.4,795.0
806,8288,0.0,0.0,0.0,20.0,0.0,2.4,795.0
807,17023,0.0,0.0,0.0,20.0,0.0,2.4,795.0
808,984,0.0,0.0,0.0,20.0,0.0,2.4,795.0
809,9967,0.0,0.0,0.0,20.0,0.0,2.4,795.0
810,2254,0.0,0.0,0.0,20.0,0.0,2.4,795.0
811,946,0.0,0.0,0.0,20.0,0.0,2.4,795.0
812,4652,0.0,0.0,0.0,20.0,0.0,2.4,795.0
813,10049,0.0,0.0,0.0,20.0,0.0,2.4,795.0
814,10480,0.0,0.0,0.0,20.0,0.0,2.4,795.0
815,6628,0.0,0.0,0.0,20.0,0.0,2.4,795.0
816,5073,0.0,0.0,0.0,20.0,0.0,2.4,795.0
817,16348,0.0,0.0,0.0,20.0,0.0,2.4,795.0
818,2379,0.0,0.0,0.0,20.0,0.0,2.4,795.0
819,2428,0.0,0.0,0.0,20.0,0.0,2.4,795.0
820,17389,0.0,0.0,0.0,20.0,0.0,2.4,795.0
821,3380,0.0,0.0,0.0,20.0,0.0,2.4,795.0
822,10493,0.0,0.0,0.0,20.0,0.0,2.4,795.0
823,8407,0.0,0.0,0.0,20.0,0.0,2.4,795.0
824,9455,0.0,0.0,0.0,20.0,0.0,2.4,795.0
825,10288,0.0,0.0,0.0,20.0,0.0,2.4,795.0
826,995,0.0,0.0,0.0,19.86069,0.0,2.3832828,827.0
827,9673,0.0,0.0,0.0,19.86069,0.0,2.3832828,827.0
828,4573,0.0,0.0,0.0,19.86069,0.0,2.3832828,827.0
829,7893,0.0,0.0,0.0,19.86069,0.0,2.3832828,827.0
830,9386,0.0,0.0,0.0,16.822965,1.2932694399078608,2.380871243174201,831.0
831,10416,0.0,0.0,0.0,0.0,8.493242296384036,2.3781078429875304,832.0
832,9272,0.0,0.0,0.0,13.77422,2.5865388798157216,2.377137286348402,833.0
833,10767,3.4831560000000006,1.31583,0.0,0.0,5.113194416568315,2.3744617166391286,834.0
834,6615,0.0,0.0,0.0,10.0,4.189459136393815,2.373048558190268,835.0
835,9366,0.0,0.0,0.0,0.0,8.462993622940218,2.369638214423261,836.0
836,16398,0.0,0.0,0.0,19.71459,0.0,2.3657508000000003,837.0
837,9903,0.0,0.0,0.0,19.71459,0.0,2.3657508000000003,837.0
838,8616,0.0,0.0,0.0,19.629710000000003,0.0,2.3555652000000005,839.0
839,2353,0.0,0.0,0.0,19.263085,0.132219,2.34859152,840.0
840,6769,0.0,0.0,0.0,5.173077759631443,6.141960856476175,2.3405183709691024,841.0
841,2243,0.0,0.0,0.0,5.173077759631443,6.141960856476175,2.3405183709691024,841.0
842,9014,0.0,0.0,0.0,5.173077759631443,6.141960856476175,2.3405183709691024,841.0
843,2589,0.0,0.0,0.0,5.173077759631443,6.141960856476175,2.3405183709691024,841.0
844,8952,0.0,0.0,0.0,5.173077759631443,6.141960852651665,2.3405183698982395,845.0
845,2658,0.0,0.0,0.0,5.173077759631443,6.141960852651665,2.3405183698982395,845.0
846,10564,0.0,0.0,0.0,18.96844,0.132219,2.31323412,847.0
847,2309,0.0,0.0,0.0,19.263085,0.0,2.3115702,848.0
848,10277,0.0,0.0,0.0,19.19873,0.0,2.3038476,849.0
849,2345,0.0,0.0,0.0,4.84922,6.141960856476175,2.301655439813329,850.0
850,9059,3.4831560000000006,1.31583,0.0,0.0,4.848691416568315,2.300400876639128,851.0
851,3738,3.4831560000000006,1.31583,0.0,0.0,4.848691416568315,2.300400876639128,851.0
852,3182,3.4831560000000006,1.31583,0.0,0.0,4.848691416568315,2.300400876639128,851.0
853,9484,0.0,0.0,0.0,10.0,3.925754136393815,2.2992111581902686,854.0
854,5932,0.0,0.0,0.0,10.0,3.925754136393815,2.2992111581902686,854.0
855,10616,0.0,0.0,0.0,10.0,3.925754136393815,2.2992111581902686,854.0
856,526,0.0,0.0,0.0,10.0,3.925754136393815,2.2992111581902686,854.0
857,16188,0.0,0.0,0.0,10.0,3.925754136393815,2.2992111581902686,854.0
858,3114,0.0,0.0,0.0,10.0,3.925754136393815,2.2992111581902686,854.0
859,10872,0.0,0.0,0.0,10.0,3.925754136393815,2.2992111581902686,854.0
860,969,0.0,0.0,0.0,10.0,3.925754136393815,2.2992111581902686,854.0
861,16272,0.0,0.0,0.0,10.0,3.8798083197235824,2.286346329522603,862.0
862,3040,0.0,0.0,0.0,10.0,3.8798083197235824,2.286346329522603,862.0
863,10678,0.0,0.0,0.0,10.0,3.8798083197235824,2.286346329522603,862.0
864,9279,0.0,0.0,0.0,10.0,3.8798083197235824,2.286346329522603,862.0
865,1480,0.0,0.0,0.0,10.0,3.8798083197235824,2.286346329522603,862.0
866,6306,0.0,0.0,0.0,11.31583,3.3033332590732076,2.2828329125404982,867.0
867,923,0.0,0.0,0.0,0.0,8.152024675641522,2.2825669091796263,868.0
868,10144,0.0,0.0,0.0,18.96844,0.0,2.2762128,869.0
869,7073,0.0,0.0,0.0,18.309350000000002,0.26450300000000004,2.2711828400000003,870.0
870,6249,0.0,0.0,0.0,15.79527,1.2932694399078608,2.2575478431742013,871.0
871,2664,0.0,0.0,0.0,15.79527,1.2932694399078608,2.2575478431742013,871.0
872,17003,0.0,0.0,0.0,13.77422,2.1101199999999998,2.24374,873.0
873,3506,0.0,0.0,0.0,18.580995,0.0,2.2297194,874.0
874,10553,0.0,0.0,0.0,0.0,7.8515082766230115,2.1984223174544435,875.0
875,16883,0.0,0.0,0.0,0.0,7.8515082766230115,2.1984223174544435,875.0
876,10284,0.0,0.0,0.0,18.309350000000002,0.0,2.1971220000000002,877.0
877,16629,0.0,0.0,0.0,18.309350000000002,0.0,2.1971220000000002,877.0
878,5515,0.0,0.0,0.0,18.309350000000002,0.0,2.1971220000000002,877.0
879,5475,0.0,0.0,0.0,18.24819,0.0,2.1897828,880.0
880,16741,0.0,0.0,0.0,18.24819,0.0,2.1897828,880.0
881,17449,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
882,3054,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
883,10384,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
884,10799,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
885,2824,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
886,16648,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
887,890,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
888,3266,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
889,1485,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
890,9288,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
891,1531,0.0,0.0,0.0,15.173077759631443,1.2932694399078608,2.182884774329974,882.0
892,16774,0.0,0.0,0.0,14.849219999999999,1.2932694399078608,2.144021843174201,893.0
893,3361,0.0,0.0,0.0,14.849219999999999,1.2932694399078608,2.144021843174201,893.0
894,6679,0.0,0.0,0.0,17.85204,0.0,2.1422448,895.0
895,8390,0.0,0.0,0.0,17.85204,0.0,2.1422448,895.0
896,6122,0.0,0.0,0.0,17.85204,0.0,2.1422448,895.0
897,827,0.0,0.0,0.0,17.85204,0.0,2.1422448,895.0
898,17081,0.0,0.0,0.0,17.85204,0.0,2.1422448,895.0
899,1409,0.0,0.0,0.0,17.85204,0.0,2.1422448,895.0
900,9385,0.0,0.0,0.0,17.85204,0.0,2.1422448,895.0
901,4354,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
902,16796,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
903,2512,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
904,6507,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
905,2129,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
906,9458,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
907,8529,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
908,16879,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
909,9248,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
910,2327,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
911,5172,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
912,6990,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
913,9786,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
914,6410,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
915,6428,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
916,3350,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
917,9677,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
918,2007,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
919,2934,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
920,16444,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
921,5142,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
922,1094,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
923,7312,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
924,5204,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
925,1422,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
926,9811,0.0,0.0,0.0,10.0,3.3033332590732076,2.1249333125404983,902.0
927,1199,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
928,1076,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
929,9772,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
930,8785,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
931,9950,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
932,873,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
933,6374,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
934,5381,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
935,2435,0.0,0.0,0.0,15.173077759631443,1.0580120000000002,2.1170126911557734,928.0
936,7513,0.0,0.0,0.0,5.173077759631443,5.306604500000001,2.1066185911557733,937.0
937,2524,0.0,0.0,0.0,5.79527,4.980910416568315,2.0900873166391283,938.0
938,2370,3.4831560000000006,4.84922,0.0,0.0,1.0580120000000002,2.08702424,939.0
939,2915,0.0,0.0,0.0,10.0,3.1505400000000003,2.0821512,940.0
940,6209,0.0,0.0,0.0,0.0,7.435230296384036,2.0818644829875304,941.0
941,2167,0.0,0.0,0.0,0.0,7.435230296384036,2.0818644829875304,941.0
942,8399,0.0,0.0,0.0,0.0,7.435230296384036,2.0818644829875304,941.0
943,6783,0.0,0.0,0.0,0.0,7.435230296384036,2.0818644829875304,941.0
944,1367,0.0,0.0,0.0,0.0,7.435230296384036,2.0818644829875304,941.0
945,5217,0.0,0.0,0.0,0.0,7.435230296384036,2.0818644829875304,941.0
946,2862,0.0,0.0,0.0,17.28934,0.0,2.0747207999999997,947.0
947,1365,0.0,0.0,0.0,17.28934,0.0,2.0747207999999997,947.0
948,17009,0.0,0.0,0.0,17.28934,0.0,2.0747207999999997,947.0
949,5920,0.0,0.0,0.0,17.28934,0.0,2.0747207999999997,947.0
950,9510,0.0,0.0,0.0,11.31583,2.556564706371902,2.0737377177841325,951.0
951,16888,0.0,0.0,0.0,16.822965,0.132219,2.05577712,952.0
952,2577,0.0,0.0,0.0,0.0,7.273037122940217,2.036450394423261,953.0
953,6537,0.0,0.0,0.0,0.0,7.273037122940217,2.036450394423261,953.0
954,2437,0.0,0.0,0.0,0.0,7.273037122940217,2.036450394423261,953.0
955,7564,0.0,0.0,0.0,0.0,7.273037122940217,2.036450394423261,953.0
956,3488,0.0,0.0,0.0,0.0,7.273037122940217,2.036450394423261,953.0
957,9927,0.0,0.0,0.0,0.0,7.273037122940217,2.036450394423261,953.0
958,2891,0.0,0.0,0.0,13.849597759631443,1.2932694399078608,2.024067174329974,959.0
959,2410,0.0,0.0,0.0,0.0,7.223419000000001,2.02255732,960.0
960,17414,0.0,0.0,0.0,16.60725,0.0,1.99287,961.0
961,3032,0.0,0.0,0.0,16.60725,0.0,1.99287,961.0
962,9743,0.0,0.0,0.0,16.60725,0.0,1.99287,961.0
963,6952,0.0,0.0,0.0,16.60725,0.0,1.99287,961.0
964,9630,0.0,0.0,0.0,16.60725,0.0,1.99287,961.0
965,4103,0.0,0.0,0.0,16.60725,0.0,1.99287,961.0
966,17348,0.0,0.0,0.0,16.60725,0.0,1.99287,961.0
967,1822,0.0,0.0,0.0,5.173077759631443,4.848691416568315,1.9784029277949013,968.0
968,9092,0.0,0.0,0.0,5.173077759631443,4.848691416568315,1.9784029277949013,968.0
969,16168,0.0,0.0,0.0,5.173077759631443,4.848691416568315,1.9784029277949013,968.0
970,10636,0.0,0.0,0.0,5.173077759631443,4.848691416568315,1.9784029277949013,968.0
971,0,0.0,0.0,0.0,5.173077759631443,4.848691416568315,1.9784029277949013,968.0
972,2380,0.0,0.0,0.0,5.173077759631443,4.848691416568315,1.9784029277949013,968.0
973,4846,0.0,0.0,0.0,5.173077759631443,4.848691412743804,1.9784029267240384,974.0
974,10749,0.0,0.0,0.0,5.173077759631443,4.848691412743804,1.9784029267240384,974.0
975,1407,0.0,0.0,0.0,5.173077759631443,4.848691412743804,1.9784029267240384,974.0
976,4348,0.0,0.0,0.0,16.46715,0.0,1.9760579999999999,977.0
977,2326,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
978,10238,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
979,2295,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
980,1003,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
981,747,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
982,10594,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
983,10587,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
984,8828,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
985,7537,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
986,2530,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
987,8769,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
988,1739,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
989,8389,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
990,9969,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
991,10454,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
992,9589,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
993,9475,0.0,0.0,0.0,10.0,2.5865388798157216,1.9242308863484021,978.0
994,5936,0.0,0.0,0.0,10.0,2.556564706371902,1.9158381177841326,995.0
995,525,0.0,0.0,0.0,10.0,2.556564706371902,1.9158381177841326,995.0
996,4634,0.0,0.0,0.0,15.79527,0.0,1.8954324,997.0
997,2662,0.0,0.0,0.0,15.79527,0.0,1.8954324,997.0
998,1836,0.0,0.0,0.0,15.79527,0.0,1.8954324,997.0
999,16299,0.0,0.0,0.0,15.79527,0.0,1.8954324,997.0
1000,4483,0.0,0.0,0.0,10.0,2.483500439907861,1.8953801231742011,1001.0
1001,10471,0.0,0.0,0.0,15.66133,0.0,1.8793596,1002.0
1002,7301,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1003,1886,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1004,1693,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1005,2682,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1006,1904,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1007,4554,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1008,5365,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1009,9606,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1010,2236,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1011,2048,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1012,2979,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1013,0,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1014,3762,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1015,89,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1016,5672,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1017,1120,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1018,4866,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1019,1639,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1020,2475,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1021,2259,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1022,16365,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1023,8331,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1024,1487,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1025,3023,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1026,7058,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1027,8297,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1028,9017,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1029,16665,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1030,8916,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1031,1138,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1032,7948,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
1033,3404,0.0,0.0,0.0,10.0,2.424345706371902,1.8788167977841326,1003.0
